Indikator,Ausprägung,Jahr,Räumliche Gliederung,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2014,17 Obergiesing - Fasangarten,63.2,328,519,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2014,18 Untergiesing - Harlaching,74.7,68,91,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2014,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,59.5,407,684,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2014,20 Hadern,57.8,133,230,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2014,21 Pasing - Obermenzing,51.9,125,241,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2014,22 Aubing - Lochhausen - Langwied,39.4,67,170,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2014,23 Allach - Untermenzing,41.7,75,180,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2014,24 Feldmoching - Hasenbergl,52.4,87,166,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2014,25 Laim,57.7,41,71,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,Stadt München,46.1,3257,7058,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,01 Altstadt - Lehel,88,0,0,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,02 Ludwigsvorstadt - Isarvorstadt,54,34,63,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,03 Maxvorstadt,53.1,113,213,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,04 Schwabing - West,61.8,189,306,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,05 Au - Haidhausen,74.1,20,27,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,06 Sendling,28.2,11,39,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,07 Sendling - Westpark,71.3,171,240,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,08 Schwanthalerhöhe,75.6,34,45,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,09 Neuhausen - Nymphenburg,51.2,248,484,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,10 Moosach,66.7,188,282,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,11 Milbertshofen - Am Hart,45.8,76,166,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,12 Schwabing - Freimann,16.2,157,970,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,13 Bogenhausen,56.5,235,416,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,14 Berg am Laim,66.1,78,118,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,15 Trudering - Riem,47.4,154,325,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,16 Ramersdorf - Perlach,46.2,195,422,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,17 Obergiesing - Fasangarten,56.3,193,343,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,18 Untergiesing - Harlaching,66.3,53,80,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,39.5,424,1074,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,20 Hadern,41.1,108,263,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,21 Pasing - Obermenzing,51.3,202,394,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,22 Aubing - Lochhausen - Langwied,53.1,136,256,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,23 Allach - Untermenzing,41.2,47,114,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,24 Feldmoching - Hasenbergl,44.1,154,349,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 3- und 4 Räumen,2013,25 Laim,53.6,37,69,Fertiggestellte Wohnungen mit 3- und 4 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,Stadt München,14.8,1142,7708,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,01 Altstadt - Lehel,4.3,1,23,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,02 Ludwigsvorstadt - Isarvorstadt,0,0,29,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,03 Maxvorstadt,5.3,5,95,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,04 Schwabing - West,24.7,18,73,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,05 Au - Haidhausen,9.8,26,265,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,06 Sendling,0.9,3,320,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,07 Sendling - Westpark,9.2,33,357,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,08 Schwanthalerhöhe,23.1,6,26,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,09 Neuhausen - Nymphenburg,10,21,209,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,10 Moosach,11,33,301,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,11 Milbertshofen - Am Hart,12.6,33,262,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,12 Schwabing - Freimann,7.4,60,815,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,13 Bogenhausen,17.6,84,476,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,14 Berg am Laim,22.8,21,92,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,15 Trudering - Riem,23.6,180,763,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,16 Ramersdorf - Perlach,8.8,52,592,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,17 Obergiesing - Fasangarten,9,21,234,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,18 Untergiesing - Harlaching,30.1,62,206,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,16.3,83,508,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,20 Hadern,26.5,36,136,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,21 Pasing - Obermenzing,15.6,94,602,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,22 Aubing - Lochhausen - Langwied,13.8,98,710,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,23 Allach - Untermenzing,29.9,58,194,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,24 Feldmoching - Hasenbergl,31,96,310,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2017,25 Laim,16.4,18,110,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,Stadt München,13.9,1013,7278,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,01 Altstadt - Lehel,9.7,13,134,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,02 Ludwigsvorstadt - Isarvorstadt,8.7,33,379,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,03 Maxvorstadt,0,0,62,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,04 Schwabing - West,7.8,27,346,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,05 Au - Haidhausen,0,0,17,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,06 Sendling,4.6,12,259,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,07 Sendling - Westpark,7.9,24,303,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,08 Schwanthalerhöhe,88,0,0,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,09 Neuhausen - Nymphenburg,9.9,35,355,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,10 Moosach,11,40,363,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,11 Milbertshofen - Am Hart,10.6,64,602,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,12 Schwabing - Freimann,16.8,92,549,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,13 Bogenhausen,14.4,75,521,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,14 Berg am Laim,21.6,33,153,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 5 Räumen und mehr,2016,15 Trudering - Riem,22.5,98,436,Fertiggestellte Wohnungen mit 5 Räumen und mehr (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
